@relation _user_unmapped_updated-weka.filters.unsupervised.attribute.Remove-R1

@attribute votes_funny numeric
@attribute votes_useful numeric
@attribute votes_cool numeric
@attribute review_count numeric
@attribute friends numeric
@attribute fans numeric
@attribute average_stars numeric
@attribute compliments numeric
@attribute elite numeric
@attribute profile numeric
@attribute cute numeric
@attribute funny numeric
@attribute plain numeric
@attribute writer numeric
@attribute list numeric
@attribute note numeric
@attribute photos numeric
@attribute hot numeric
@attribute more numeric
@attribute cool numeric
@attribute personality {Extroverted,Introverted}

@data
561,816,479,213,12,39,3.62,297,5,4,10,35,45,26,3,30,6,59,5,74,?
1,1,0,2,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,5,3,6,2,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,1,2,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,6,0,8,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,19,2,15,1,1,2.53,0,1,0,0,0,0,0,0,0,0,0,0,0,?
8,64,9,55,1,1,3.84,3,1,0,0,1,1,0,0,0,0,0,0,1,?
3,2,0,3,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,19,2,8,1,0,4.62,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,5,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6308,11616,8203,1285,415,535,4.11,14370,6,137,170,756,6768,558,76,1393,237,1759,129,2387,?
2,4,2,2,20,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,4,1,7,1,0,2.71,0,1,0,0,0,0,0,0,0,0,0,0,0,?
879,1741,1397,844,10,23,3.83,1442,4,13,24,159,158,99,4,147,26,440,8,364,?
0,0,0,1,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6,17,1,9,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,5,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
11,14,12,22,3,0,4.14,6,1,1,0,1,0,0,0,0,0,1,0,3,?
0,0,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
318,830,592,536,9,8,3.83,116,4,1,0,3,14,17,0,15,8,19,1,38,?
2,7,0,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
27,128,42,143,1,3,3.51,18,4,0,0,3,2,2,0,2,0,4,3,2,?
1,0,0,9,1,0,3.14,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,1,4,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
27,100,43,49,1,2,3.94,10,1,0,0,1,3,1,0,0,0,0,2,3,?
0,0,0,3,1,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,?
12,9,2,18,1,0,3.61,0,1,0,0,0,0,0,0,0,0,0,0,0,?
47,65,30,86,1,3,2.91,11,1,0,0,4,1,0,0,1,1,4,0,0,?
9,64,11,9,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
5,18,6,37,1,0,3.22,2,1,0,0,0,1,1,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,0,3,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
39,81,25,79,1,3,4.23,8,1,0,0,2,1,1,0,2,0,0,0,2,?
0,1,0,6,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
5,3,0,2,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
25,91,37,218,1,4,3.3,9,1,0,0,0,0,1,0,0,3,0,0,5,?
9,20,5,27,1,0,3.69,4,1,0,0,1,1,0,0,1,0,0,1,0,?
1,2,1,3,1,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,?
0,2,0,5,9,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
41,156,45,127,2,2,3.8,20,1,0,0,4,6,3,0,1,0,1,0,5,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
8,15,5,35,1,0,4.26,4,1,0,0,1,0,0,0,1,0,0,0,2,?
0,2,0,2,49,2,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,1,3,16,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
12,50,3,10,1,3,1.91,0,1,0,0,0,0,0,0,0,0,0,0,0,?
7,12,3,21,1,0,3.55,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,16,1,14,1,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,5,0,4,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,8,1,13,1,0,3.46,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,5,27,0,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,2,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
24,87,26,123,1,0,3.2,12,1,0,0,0,2,0,0,3,1,0,0,6,?
1,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,0,6,4,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,?
6,31,9,55,1,2,4.59,4,1,0,0,1,1,0,0,0,0,0,0,2,?
1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,3,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,4,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,35,5,15,1,0,3.93,1,1,0,0,0,1,0,0,0,0,0,0,0,?
2,4,2,3,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,2,11,1,0,3.91,1,1,0,0,0,0,0,0,0,0,0,1,0,?
1,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,30,3,14,1,0,3.86,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
5,7,2,40,1,0,3.44,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,1,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,16,2,17,1,0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,?
5,7,2,7,1,2,3.71,1,1,0,0,1,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,3,7,2,0,4.29,1,1,0,0,0,1,0,0,0,0,0,0,0,?
1,7,0,7,1,1,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,1,2,1,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,?
24,61,13,44,1,0,3.96,2,1,0,0,0,1,0,0,0,0,0,0,1,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,?
10,22,10,35,1,0,3.83,1,1,0,0,0,0,0,0,1,0,0,0,0,?
71,187,38,111,1,2,3.62,16,3,0,0,2,3,0,0,3,0,2,1,5,?
0,4,3,6,1,0,3.67,1,1,0,0,0,0,0,0,0,0,0,0,1,?
0,3,0,6,1,0,1.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,6,1,0,4.17,2,1,0,0,0,1,0,0,1,0,0,0,0,?
0,3,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,1,2,7,1,5,3,1,0,0,0,0,0,0,0,0,1,0,2,?
0,4,1,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,10,0,10,1,0,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,37,1,20,1,0,3.6,5,1,0,0,3,0,0,0,1,0,0,0,1,?
3,17,4,16,1,0,4.25,7,1,1,0,0,1,0,0,0,0,0,3,2,?
0,1,0,9,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,20,3,48,1,0,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,3,54,1,0,3.48,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,11,0,7,1,0,4.29,1,1,0,0,0,0,0,0,0,0,0,0,1,?
0,1,1,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
7,14,2,8,5,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,26,0,49,1,1,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
791,974,830,246,23,36,4.16,638,4,26,38,30,117,50,1,42,16,208,17,93,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,0,4,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,2,0,4,2,1,0,0,0,1,0,0,0,0,1,0,0,?
0,3,1,6,1,0,3.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,1,3,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,?
21,55,25,126,4,0,3.68,18,3,0,0,0,2,1,0,7,0,0,6,2,?
0,3,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,8,0,8,1,0,2.71,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,1,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,2,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
15,86,28,96,4,5,3.83,19,1,0,0,1,4,1,0,1,0,3,2,7,?
0,0,0,1,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,13,6,12,1,0,4.67,2,1,0,0,0,1,0,0,1,0,0,0,0,?
8,47,13,96,1,2,3.37,1,1,0,0,0,0,0,0,0,0,0,1,0,?
13,18,9,15,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
13,56,6,45,1,1,3.29,7,1,0,0,1,2,2,0,1,0,1,0,0,?
0,2,0,4,1,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,0,2,1,0,1.5,1,1,0,0,1,0,0,0,0,0,0,0,0,?
1,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,15,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,0,3,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
8,18,5,33,1,1,3.71,1,1,0,0,0,0,1,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,4,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,0,4,1,0,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,12,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6,19,12,17,3,2,4.18,24,1,0,0,2,5,1,0,6,2,1,0,7,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,3,3,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,3,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,5,0,1,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,10,5,15,1,0,3.57,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,6,1,6,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,5,3,4,1,0,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,1,4,1,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
40,46,30,57,1,0,3.53,3,1,0,0,1,1,0,0,1,0,0,0,0,?
0,2,1,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,2,11,2,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,4,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,5,1,11,1,0,2.92,1,1,0,0,0,0,1,0,0,0,0,0,0,?
2,9,3,13,1,0,4.69,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,0,0,1,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,1,4,1,0,3.5,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,2,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,3,2,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,6,0,5,1,0,5,2,1,0,0,1,0,1,0,0,0,0,0,0,?
0,2,0,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
7,36,13,101,3,0,4.09,3,1,0,0,1,1,0,0,0,0,0,0,1,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
5,3,3,4,1,0,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6,11,10,12,1,0,3.92,1,1,0,0,0,0,0,0,0,0,0,0,1,?
0,2,1,2,7,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
266,585,425,197,21,11,3.81,180,3,3,2,11,32,17,0,21,5,36,10,43,?
0,9,3,7,1,0,3.43,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,5,1,8,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,0,0,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,4,0,8,1,0,4.86,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
10,21,0,13,1,1,3.07,1,1,0,0,0,0,1,0,0,0,0,0,0,?
4,29,4,37,1,1,3.69,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,5,3,4,1,0,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
5,13,5,13,1,0,2.79,1,1,0,0,0,0,0,0,0,0,1,0,0,?
0,0,0,2,1,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,5,1,0,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,4,2,8,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,6,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1753,2618,2228,507,15,54,3.73,2322,7,39,167,402,262,97,16,188,21,576,38,516,?
3,7,4,12,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
8,5,1,11,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
30,64,41,65,1,1,2.83,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,18,2,10,1,0,3.4,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,0,0,2,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,30,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,6,1,0,3.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,6,0,7,1,1,3.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,6,1,3,2,0,3.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,1,2,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,9,5,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,1,13,1,0,3.38,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,4,2,18,1,1,3.88,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,7,5,6,1,0,4.5,3,1,0,0,1,0,1,0,0,0,0,1,0,?
0,2,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
308,502,308,265,20,13,3.98,345,4,4,1,39,80,30,2,41,12,40,11,85,?
0,2,0,1,21,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,4,8,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
16,54,15,48,2,2,4.31,5,1,0,0,0,1,2,0,0,0,0,1,1,?
4,11,6,27,1,0,4.12,1,1,0,0,0,0,0,0,0,0,0,0,1,?
3,6,0,5,1,0,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,7,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,0,0,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6,33,9,72,5,1,4.04,6,1,0,0,0,1,0,0,3,0,1,0,1,?
4,22,1,29,1,0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,2,1,0,4.5,1,1,0,0,0,0,0,0,0,0,0,0,1,?
4,9,2,3,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,3,0,4,1,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
9,20,5,17,1,0,3.53,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,0,0,1,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,1,37,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,12,0,12,1,0,3.82,1,1,0,0,0,0,0,0,0,0,0,0,1,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,1,5,1,0,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,0,14,1,0,4.07,0,1,0,0,0,0,0,0,0,0,0,0,0,?
16,122,31,64,3,3,3.65,9,1,0,1,1,0,2,0,2,0,1,1,1,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,1,5,1,1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,1,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,4,1,5,1,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,4,1,5,1,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,12,2,14,1,0,3.79,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,7,1,29,1,0,3.62,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,5,3,1,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,1,6,1,0,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,1,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
25,111,21,68,1,0,3.21,13,3,0,0,0,2,2,0,3,0,4,1,1,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
