@relation 'user_remapped-weka.filters.unsupervised.attribute.Remove-R6-7,14-23-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,12-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.instance.Resample-B1.0-S3-Z100.0'

@attribute votes_funny numeric
@attribute votes_useful numeric
@attribute votes_cool numeric
@attribute review_count numeric
@attribute friends numeric
@attribute fans numeric
@attribute average_stars numeric
@attribute compliments numeric
@attribute elite numeric
@attribute profile numeric
@attribute cute numeric
@attribute funny numeric
@attribute plain numeric
@attribute writer numeric
@attribute list numeric
@attribute note numeric
@attribute photos numeric
@attribute hot numeric
@attribute more numeric
@attribute cool numeric
@attribute personality {Extraverted,Introverted}

@data
1,4,2,1,13,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
9,19,4,21,15,0,3.96,3,1,0,0,0,0,0,0,2,0,0,0,1,Introverted
6,29,9,44,1,1,3.76,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,0,1,5,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
41,108,45,81,5,1,3.61,15,1,0,0,1,6,1,0,1,1,1,0,4,Extraverted
1,17,0,12,1,0,3.23,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,2,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,12,2,4,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,4,4,45,0,4.75,1,1,0,0,0,0,0,0,0,0,1,0,0,Introverted
18,24,16,22,10,2,4.23,3,1,0,1,0,1,0,0,0,0,1,0,0,Extraverted
3,19,6,32,1,1,3.88,2,1,0,0,1,0,1,0,0,0,0,0,0,Introverted
0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,11,3,10,1,0,3.62,1,1,0,0,0,0,1,0,0,0,0,0,0,Extraverted
65,85,78,26,25,0,3.62,27,1,0,0,4,2,1,0,2,0,5,0,13,Extraverted
11,40,14,17,7,2,3.42,7,1,1,0,0,0,0,0,1,1,1,0,3,Extraverted
5,17,7,23,1,0,3.62,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,4,1,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,4,0,5,1,0,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
23,82,37,29,7,3,4.1,19,1,0,0,0,0,4,0,5,0,2,0,8,Extraverted
7,32,8,20,1,1,3.55,2,1,1,1,0,0,0,0,0,0,0,0,0,Introverted
1,12,1,5,1,1,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,6,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
55,131,90,48,60,3,3.92,98,1,1,0,8,24,5,0,27,0,8,4,21,Introverted
0,3,0,8,1,0,4.14,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
436,1252,667,666,48,30,3.64,318,6,5,2,26,82,17,2,42,5,50,7,80,Extraverted
8,43,20,42,1,2,4.21,5,1,0,0,0,0,1,0,0,0,3,0,1,Introverted
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
13,35,17,21,12,0,3.81,4,1,0,0,0,2,1,0,0,0,0,0,1,Extraverted
2,17,2,15,1,0,4.79,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,6,2,7,1,0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,2,4,1,1,4.75,2,1,0,0,0,0,0,0,0,0,1,0,1,Extraverted
69,141,70,74,9,1,3.62,15,1,0,1,1,2,1,0,5,0,1,1,3,Extraverted
0,3,0,3,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,4,2,11,1,0,2.78,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
48,180,91,109,17,4,3.89,77,2,0,0,4,21,12,2,10,1,12,3,12,Introverted
0,9,5,6,1,1,3.83,1,1,0,1,0,0,0,0,0,0,0,0,0,Introverted
663,1366,778,473,16,18,3.28,405,5,5,10,56,92,18,4,54,26,54,14,72,Extraverted
56,109,114,53,53,3,3.62,42,1,1,1,3,9,4,0,2,0,7,1,14,Introverted
2,3,0,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,10,1,6,2,0,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,13,8,5,6,1,4.4,5,1,0,0,1,0,0,0,0,0,1,1,2,Introverted
1,5,2,13,13,0,4.42,1,1,0,0,0,0,0,0,0,0,1,0,0,Introverted
0,1,1,6,1,0,4.43,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,5,1,3,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,2,0,8,1,0,3.62,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
20,6,0,5,1,0,3.2,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
113,145,91,78,35,2,4.16,11,2,0,0,2,1,1,0,2,0,0,0,5,Extraverted
37,40,14,9,7,1,3.56,4,1,0,0,1,1,0,0,0,0,1,0,1,Extraverted
2,6,0,5,2,0,3.4,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
15,49,30,47,4,4,4.25,19,2,0,0,0,3,3,0,0,0,5,3,5,Introverted
0,0,0,5,1,0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
51,241,88,158,2,5,4.18,45,4,0,1,0,17,10,0,0,0,5,2,10,Introverted
14,28,15,27,1,2,4.19,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5,13,1,15,1,0,3.07,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,7,1,13,1,0,3.31,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,5,3,5,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
256,466,313,213,22,34,3.74,414,5,11,17,36,98,14,2,48,15,90,9,74,Extraverted
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5,62,8,31,2,1,4.19,3,1,0,0,0,1,0,0,0,0,0,2,0,Extraverted
2,4,3,9,1,0,4.62,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
8,32,9,30,1,2,3.73,11,1,0,0,0,5,2,0,3,0,0,0,1,Introverted
0,0,0,3,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,2,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,5,1,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,0,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,2,0,3,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,8,2,18,1,0,3.82,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
37,101,27,132,1,4,3.3,13,1,0,0,3,1,0,1,2,2,2,0,2,Introverted
1,0,0,5,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,13,0,14,4,0,4.21,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
5,6,3,6,8,0,3.83,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
261,377,179,243,49,18,3.84,223,2,4,3,38,54,16,1,31,9,27,5,35,Introverted
13,18,4,41,1,2,3.95,8,1,0,1,0,3,0,0,1,2,0,0,1,Extraverted
1,67,64,9,1,0,4.78,2,1,0,0,0,0,0,0,2,0,0,0,0,Introverted
0,0,0,2,8,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,11,3,6,1,0,5,4,1,0,0,0,1,0,0,0,1,1,0,1,Introverted
176,262,131,176,2,5,3.33,27,1,0,0,3,5,7,0,5,0,3,2,2,Extraverted
2,14,3,15,4,1,3.87,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,4,2,8,1,0,4.78,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,1,0,4,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,23,2,23,1,0,3.71,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,4,2,3,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,7,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Extraverted
1,3,1,2,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
9,40,12,55,1,0,3.55,3,1,0,0,1,2,0,0,0,0,0,0,0,Introverted
2,11,6,5,12,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
10,26,9,21,7,1,3.57,6,1,0,1,0,2,2,0,1,0,0,0,0,Extraverted
0,3,0,4,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
66,320,170,210,10,6,3.36,149,5,0,0,8,51,9,0,21,5,12,7,36,Introverted
51,150,88,63,6,2,4.37,28,2,1,0,0,3,4,3,2,0,5,1,9,Extraverted
0,7,0,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,0,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,1,1,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
220,533,302,236,8,10,3.53,216,7,1,1,17,58,9,3,32,1,19,4,71,Introverted
6,11,6,28,1,0,3.83,3,1,0,0,0,0,0,0,3,0,0,0,0,Introverted
1,2,2,4,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
43,84,60,28,5,2,3.89,27,1,0,0,7,0,0,0,5,0,5,2,8,Extraverted
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
6,11,6,28,1,0,3.83,3,1,0,0,0,0,0,0,3,0,0,0,0,Introverted
0,0,0,3,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
10,37,17,46,2,1,3.87,1,1,0,0,0,0,0,0,0,0,0,0,1,Extraverted
0,2,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,1,2,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
7,42,2,12,34,0,1.92,2,1,0,0,0,1,0,0,1,0,0,0,0,Introverted
2,2,2,18,1,0,3.65,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,1,0,13,3,1,3.92,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,21,6,5,2,0,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,4,0,4,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
16,18,7,14,1,1,4.29,1,1,0,0,0,0,1,0,0,0,0,0,0,Extraverted
480,947,617,284,266,40,3.56,1388,3,13,4,118,635,41,1,122,16,144,6,288,Introverted
0,2,0,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,6,1,10,1,0,3.3,3,1,0,0,0,2,0,0,0,0,0,0,1,Extraverted
2042,2612,2113,356,24,28,3.51,2726,2,35,2,233,627,262,6,214,40,170,46,1091,Introverted
17,28,6,13,2,1,3.2,2,1,0,0,0,0,0,0,2,0,0,0,0,Extraverted
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
450,650,523,129,250,12,4.09,537,2,0,0,82,97,55,6,60,3,73,12,149,Extraverted
33,83,19,29,1,0,2.48,6,1,0,0,1,3,0,0,2,0,0,0,0,Extraverted
785,810,699,187,14,15,4.13,492,3,0,6,55,116,36,3,44,16,93,2,121,Extraverted
1,6,3,9,1,0,4.25,1,1,0,0,0,0,1,0,0,0,0,0,0,Extraverted
267,1116,584,396,10,36,3.74,969,4,4,4,53,391,89,11,127,17,78,7,188,Extraverted
2,11,3,5,2,0,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,6,2,8,1,0,3.88,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
17,112,18,43,14,1,3.07,8,1,0,1,0,0,5,0,0,0,0,0,2,Extraverted
7,20,1,7,1,0,2.29,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,3,2,7,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
4,5,1,6,1,0,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
6,17,3,10,1,0,2.67,1,1,0,0,0,0,0,0,0,0,0,0,1,Introverted
39,67,39,34,19,1,3.91,16,1,0,0,1,1,0,0,6,0,3,1,4,Extraverted
0,2,1,4,1,0,3.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,13,1,11,3,0,4.36,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
6,26,6,16,1,0,4,4,1,0,0,0,3,0,0,0,0,1,0,0,Introverted
116,453,155,255,5,7,3.65,67,5,0,1,6,8,9,1,8,3,6,8,17,Extraverted
0,0,0,1,1,0,5,2,1,0,0,0,0,0,0,0,2,0,0,0,Extraverted
1,3,1,16,1,0,3.62,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,3,0,4,1,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,4,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,16,4,16,5,0,4.21,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,3,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
6,11,1,10,6,0,4.3,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
986,1459,971,537,28,37,4,683,5,3,7,84,99,52,3,29,29,179,15,183,Introverted
17,32,20,9,5,0,4.11,8,1,0,0,0,1,1,0,2,0,2,1,1,Introverted
4,5,3,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
12,35,13,20,3,0,3.29,22,1,0,0,4,9,5,0,1,3,0,0,0,Extraverted
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
6,26,6,21,1,1,4.29,2,1,0,0,0,0,0,0,1,0,0,0,1,Introverted
2,7,4,7,1,0,4.86,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,4,0,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
8,45,18,20,13,1,4.15,9,1,0,0,0,3,0,0,0,0,2,1,3,Introverted
1,6,3,9,1,0,3.22,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,9,4,6,3,0,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,3,0,6,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,8,0,4,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,3,3,0,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5,26,5,22,4,1,3.74,1,1,0,0,0,0,0,0,0,0,0,0,1,Introverted
4,8,4,10,1,0,4.18,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,4,0,4,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,7,3,5,1,0,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,0,0,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,1,0,4,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,1,2,3,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,11,6,10,1,0,4.1,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
13,66,16,50,2,1,3.79,8,1,0,0,0,2,1,0,3,0,0,0,2,Introverted
115,268,180,557,1,6,3.73,37,3,0,1,3,8,8,0,1,0,2,0,14,Extraverted
4,11,1,15,1,0,2.27,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
28,30,10,58,4,0,4.09,4,1,0,0,1,0,1,0,1,0,0,0,1,Introverted
1,2,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,5,4,17,5,0,4.14,3,1,0,0,0,2,0,0,0,0,0,0,1,Extraverted
562,666,536,163,28,3,3.89,37,1,1,0,3,10,5,0,2,3,1,6,6,Extraverted
4,8,1,6,1,1,2.83,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,48,10,69,1,2,4.23,5,1,0,0,0,0,1,0,0,0,2,1,1,Extraverted
9,39,10,46,99,5,3.84,2,1,0,0,1,1,0,0,0,0,0,0,0,Extraverted
0,4,3,8,11,1,4.88,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,8,3,5,2,0,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
6,18,10,12,7,0,4.33,2,1,0,0,0,0,0,0,0,0,0,0,2,Extraverted
0,4,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,8,2,5,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,3,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,9,1,5,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,17,3,12,1,0,3.58,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
8,29,8,35,1,0,4.24,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
10,42,15,35,1,1,4.14,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
26,72,13,106,3,0,3.05,4,1,0,0,1,1,0,0,1,0,0,0,1,Extraverted
0,0,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,21,0,25,7,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,12,1,47,1,1,3.72,4,1,0,0,0,0,0,0,0,0,3,0,1,Extraverted
0,0,0,2,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
2,2,0,6,1,0,3.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,0,0,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
19,34,16,25,2,0,3.85,10,1,0,0,3,2,1,0,1,0,1,1,1,Extraverted
0,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
11,60,27,35,11,0,3.67,4,1,0,0,0,1,1,1,1,0,0,0,0,Extraverted
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,9,2,16,3,0,3.94,2,1,0,0,1,0,0,0,1,0,0,0,0,Extraverted
0,9,0,9,7,0,4.44,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,16,3,17,1,0,3.41,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
9,36,10,31,1,0,4.03,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,4,0,4,14,0,5,2,1,0,0,0,1,1,0,0,0,0,0,0,Introverted
16,54,18,58,20,3,3.97,9,1,0,0,2,1,0,0,3,0,1,1,1,Extraverted
6,16,2,7,1,0,3.57,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,8,1,34,1,0,3.71,2,1,0,0,0,0,0,0,1,0,1,0,0,Extraverted
3,9,4,21,4,0,4.29,1,1,0,0,0,0,0,0,0,0,0,0,1,Introverted
226,509,353,245,19,17,3.42,263,2,3,1,12,66,23,0,22,19,35,9,73,Extraverted
1,2,4,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,29,0,4,3,0,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
37,143,73,186,2,5,4.06,46,3,0,0,0,7,3,0,3,0,8,3,22,Extraverted
31,112,37,118,5,5,4.11,28,4,0,0,3,7,7,0,2,0,2,0,7,Extraverted
3,13,2,5,1,0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
11,62,11,29,1,1,2.47,2,1,0,0,1,0,0,0,1,0,0,0,0,Extraverted
1,9,1,8,1,2,4.25,5,1,0,0,0,0,2,0,1,0,0,0,2,Introverted
7,5,3,4,11,1,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,1,0,2,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,7,0,11,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,4,1,8,1,0,3.56,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,17,10,5,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
6,17,3,10,1,0,2.67,1,1,0,0,0,0,0,0,0,0,0,0,1,Introverted
1,14,2,17,1,0,4.41,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5,18,11,11,1,1,3.9,1,1,0,0,0,0,1,0,0,0,0,0,0,Extraverted
0,1,0,8,1,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
29,96,42,47,18,4,3.65,17,2,0,1,0,4,0,0,2,1,1,1,7,Extraverted
0,2,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,2,3,3,2,1,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
45,143,64,211,1,1,3.55,11,1,0,0,1,4,1,0,2,1,0,1,1,Extraverted
1,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,36,9,35,2,2,4.34,8,1,0,0,0,4,0,0,2,0,0,0,2,Extraverted
0,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,11,2,27,1,0,4.12,1,1,0,0,0,0,1,0,0,0,0,0,0,Introverted
8,11,7,9,1,0,3.67,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
150,265,115,337,10,11,3.9,36,4,1,0,4,6,6,0,3,0,4,2,10,Extraverted
10,46,11,26,1,0,2.93,1,1,0,0,0,0,1,0,0,0,0,0,0,Extraverted
5,11,2,3,1,0,2.67,3,1,0,0,0,0,0,0,3,0,0,0,0,Extraverted
0,2,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,8,2,14,1,0,4.14,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,6,0,7,2,1,3.57,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
0,2,1,6,1,0,3.83,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
397,753,340,679,14,25,3.55,194,6,4,1,16,35,21,3,48,2,24,8,32,Extraverted
4,8,1,16,2,0,2,2,1,0,0,1,0,1,0,0,0,0,0,0,Extraverted
19,87,2,17,1,1,2.65,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
17,34,12,42,5,2,3.33,3,1,0,0,0,1,0,0,1,1,0,0,0,Extraverted
33,66,14,48,6,2,3.38,11,1,0,0,2,1,0,0,1,0,3,1,3,Introverted
7,28,11,48,2,1,3.84,2,1,0,0,0,1,0,0,0,0,0,0,1,Introverted
0,1,0,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1319,2225,1484,1032,48,36,3.45,740,5,11,15,108,199,20,14,82,4,124,14,149,Introverted
37,143,73,186,2,5,4.06,46,3,0,0,0,7,3,0,3,0,8,3,22,Extraverted
1,5,3,6,1,0,3.17,1,1,0,0,0,0,1,0,0,0,0,0,0,Introverted
0,1,0,2,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,2,0,11,2,0,3.3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,8,0,6,1,1,3.33,1,1,0,0,1,0,0,0,0,0,0,0,0,Introverted
86,184,102,61,32,10,3.78,70,2,0,0,1,37,7,0,10,0,1,0,14,Introverted
73,199,46,106,1,3,2.97,11,1,0,0,3,3,1,0,2,0,0,0,2,Extraverted
2,23,7,15,2,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
1,6,2,2,4,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,16,3,20,1,1,3.94,3,1,0,0,0,0,2,0,1,0,0,0,0,Introverted
1,3,1,12,2,0,4.67,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
15,27,5,6,1,1,1.17,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
442,580,500,105,9,3,3.61,147,1,2,4,13,42,18,2,11,5,11,12,27,Introverted
32,31,24,5,1,0,3.4,1,1,0,0,0,0,0,0,0,0,1,0,0,Extraverted
3,14,10,5,3,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
10,71,23,62,18,0,4.03,18,1,0,0,0,2,1,0,1,1,2,0,11,Extraverted
2,5,4,10,1,0,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
10,26,7,13,1,2,4.15,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,2,6,1,1,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5,11,8,19,2,0,4.6,1,1,0,0,1,0,0,0,0,0,0,0,0,Introverted
3,7,0,7,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
11,47,17,11,5,0,4.45,3,1,0,0,0,1,1,0,0,0,1,0,0,Extraverted
6,50,6,42,1,0,3.5,5,1,0,0,0,2,1,0,1,0,0,0,1,Introverted
1,1,1,3,2,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,10,2,17,1,0,3.94,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,4,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,11,4,9,1,0,3.78,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
37,58,27,17,3,0,3.17,63,1,0,2,5,20,8,0,2,2,12,1,11,Introverted
0,2,1,3,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
