yelping_since,votes_funny,votes_useful,votes_cool,review_count,name,user_id,friends,fans,average_stars,type,compliments,elite,num_sweet,num_spicy,num_salty,num_carbs,num_crunchy,num_sour,num_citrus,num_exotic,num_chocolate ,num_alcoholic,personality
2011-02,1,3,0,8,Larry,T47ejnIMP27OTn6ih_-ScQ,0,0,3.62,user,0,0,0,2,2,1,1,0,0,0,0,1,Risk Taker
2010-11,13,16,5,7,Miss,i8DseVjz5ypByMh3ZfxEFA,9,0,3.71,user,2,0,2,2,8,3,1,2,1,4,0,5,Anxious
2009-12,14,20,5,27,Lisa,WZVEyhhl684T7tnY26pEJw,16,3,3.93,user,5,0,31,4,35,14,4,6,3,0,0,0,Anxious
2010-01,1,28,3,8,Sean,UklNOtS2dkp2rdIrgxF34w,1,0,4.12,user,1,0,5,1,1,1,0,0,0,1,0,0,Prosocial
2012-01,0,0,0,2,Quiet,1lCvrlDrdYJ15mToVgKVqg,0,0,4.0,user,0,0,1,2,2,2,0,0,1,0,0,0,Risk Taker
2011-02,13,129,42,92,Sarah,Y_fdFogUBqZ3GW0l0lVxRA,4,1,3.66,user,9,3,1,0,0,2,0,1,2,0,0,1,Passive
2011-08,2,7,2,3,Robert,0yrIJ_w7iLI7M4W2aTSfRg,0,0,1.33,user,0,0,1,2,1,2,1,0,0,0,0,0,Risk Taker
2010-07,2,11,4,18,Megan,py9-QwKsmUcL813AR2uCmw,2,0,2.89,user,2,0,1,0,6,1,0,0,0,0,0,2,Anxious
2012-01,0,2,2,4,Amber,a7gRKV1tuN7VrA64zIgLwg,0,0,3.75,user,0,0,0,1,0,2,0,1,0,0,0,0,Passive
2007-01,4,27,8,19,john,0YpnsQKra7VrzxaiYIvuMA,0,0,4.63,user,0,0,1,1,6,2,0,0,0,0,0,0,Anxious
2010-10,2,34,12,45,Mike,nprSBcvBhvzyIbacEwzDLQ,5,0,4.69,user,14,0,5,1,3,1,1,0,1,0,0,1,Prosocial
2012-06,2,8,3,12,Dawn,YpcqpphaWjOnnzQHuaonuQ,0,0,4.0,user,0,0,3,0,3,1,0,0,0,0,0,0,Prosocial
2012-04,2,13,3,19,Ashley,IISK46iyEcjKa8vuywCD7Q,4,0,3.89,user,1,0,3,0,4,0,0,2,1,0,1,1,Anxious
2011-12,0,0,0,1,Chris,MpwvplBmfMbaka97ve5Odg,0,0,5.0,user,0,0,3,2,0,2,0,1,0,0,0,0,Prosocial
2007-06,279,854,405,569,Glenn,NC5opnEnlTWlWMTMnNvQkw,11,14,3.72,user,220,8,0,0,2,0,0,0,0,0,0,0,Anxious
2010-05,160,556,214,219,Sarah,XhmXDsqxhv8Gq3MA-5Xvew,5,6,3.64,user,85,3,0,3,0,1,0,0,0,0,0,0,Risk Taker
2009-06,2,13,5,13,Aaron,OtXddDnmEqO71Sy-j6gHMA,0,0,3.46,user,1,0,7,0,2,4,0,0,0,0,0,0,Prosocial
2008-08,366,802,461,230,Amber,JkMOQaMjlBHMqp6gj-hL3w,490,19,3.21,user,201,6,62,12,120,45,32,3,15,2,7,31,Anxious
2012-10,0,1,1,1,Kathie,HJ30hDU2Mg2VJ2KXnTlNzA,0,0,1.0,user,0,0,0,0,3,1,0,0,0,0,0,0,Anxious
2009-05,7,12,4,5,Carie Lyn,TAtDrc96dU3c3DwZygENHg,2,0,3.2,user,2,0,6,1,5,9,1,1,0,0,0,1,Passive
2011-03,2,14,0,13,Conor,H982l-WK1p49z9jZFNMEfQ,0,0,3.23,user,0,0,1,0,2,0,1,0,0,0,0,0,Anxious
2009-08,26,78,39,63,Kevin,neANcR9Jz51kr3wdXZ9BaQ,1,5,4.2,user,9,2,0,0,2,1,0,0,0,0,0,1,Anxious
2008-01,49,85,72,68,Manuel,SeUINpGxGUr9pd7gWACU4A,3,2,3.64,user,49,0,2,1,5,3,1,0,0,0,1,1,Anxious
2010-07,0,8,1,4,Jared,LBadB-iG05FtCXHyj-KfMA,2,0,4.0,user,0,0,0,0,0,3,0,0,1,0,0,0,Passive
2011-08,3,12,1,18,Eric,yke5plVng8I-mCZE6g7X1A,0,0,3.83,user,1,0,2,1,1,1,0,0,0,2,0,4,Liberal
2010-04,25,66,23,42,Dorothy,PjYvhnCJPgYqBd-EdgfP3g,0,2,3.55,user,4,0,2,1,0,1,0,0,0,0,0,1,Prosocial
2013-06,1,5,3,10,Kim,a342MZRV4ObXelphILuiVw,0,0,4.0,user,0,0,0,0,10,2,0,0,0,0,0,2,Anxious
2011-06,69,186,91,107,Kaz,Wh5pL_iTBOj3R4W7cJWEkw,9,3,3.6,user,22,0,55,26,70,32,17,14,14,3,3,3,Anxious
2009-12,0,7,1,4,Eric,pXhfBa5Vvzoypjo91csclw,0,0,4.25,user,0,0,5,3,1,1,4,2,1,0,0,0,Prosocial
2010-07,0,5,0,7,Jerry,ncDaeTwOcmmtNNAizWgOVw,1,0,2.29,user,1,0,1,0,3,10,0,0,0,1,0,4,Passive
2011-05,0,3,1,6,Paul,WG5fVoXA1HgEJBXVnbEvzQ,1,0,3.17,user,0,0,5,1,0,0,1,2,0,0,0,0,Prosocial
2009-08,1,2,1,5,Pat,1qYc3iOQNIB4n6237guJfw,1,0,4.6,user,0,0,1,0,2,0,1,0,2,0,0,2,Anxious
2010-11,1,3,0,4,Ken,deE29-PsNRgvQl6WnKD_ZA,0,0,4.5,user,1,0,0,0,3,0,0,0,0,0,0,0,Anxious
2012-06,69,134,82,71,Carol,tkO88XNu1J8wIpt1MylLiw,12,2,3.69,user,19,0,2,1,12,3,5,1,2,0,0,0,Anxious
2011-07,16,73,13,56,Stephanie,LxgdyviWGbgvVp_L0DABpg,2,0,4.25,user,5,0,24,3,14,11,9,3,5,0,5,1,Prosocial
2011-12,1,3,1,8,Alan,0sqJ3h7sxqaEvqNzO2b29Q,35,0,4.62,user,1,0,0,0,2,0,0,0,0,0,0,5,Liberal
2009-08,12,25,3,25,David,YWwaKRpU4KcVNl6hB96F8w,0,0,3.68,user,0,0,0,0,10,0,5,0,0,0,0,6,Anxious
2011-08,7,26,4,42,Steele,mSRwdGB_oMEIxtY7I0SU-A,7,0,3.74,user,1,0,4,2,3,2,2,1,0,0,0,9,Liberal
2010-05,16,13,2,9,Judith,WcaoEaiUhh5yQERa716eKw,1,0,3.38,user,0,0,0,0,2,0,0,0,0,0,0,1,Anxious
2010-06,461,992,597,434,Freshta,pC9McxCam7biyjRSRJ-7Ow,37,36,4.2,user,907,0,4,0,3,0,0,0,0,0,1,0,Prosocial
2008-12,22,103,53,32,Jennifer,CHnSp6logJJND0Tx86LTgA,40,4,4.59,user,19,0,49,14,47,17,27,10,14,1,4,1,Prosocial
2008-06,5,13,6,19,Brooke,8tpYMDOMVM0pwgKpU3Os1w,3,1,3.89,user,9,0,0,3,3,0,0,0,0,0,0,0,Risk Taker
2009-08,11,34,10,40,Laurel,HCBo0Kvfm9yXErR-YuqVGA,7,2,3.83,user,13,0,12,1,15,6,4,2,0,6,1,1,Anxious
2011-11,1,4,3,3,Carley,2ejPSikL73mYUtD19nK8yg,0,0,4.0,user,0,0,2,1,1,0,0,0,1,0,1,1,Prosocial
2009-12,91,142,59,79,Kookie,B1xX6JLisfy79sXClSos1A,22,4,3.13,user,33,0,10,7,9,6,4,0,0,0,2,0,Prosocial
2011-01,1,8,3,10,Johan,bNZ6g_URf5gtBexcabZMDg,0,0,4.69,user,0,0,3,2,2,3,0,0,0,0,0,2,Prosocial
2012-10,1,7,3,13,Stacey,QStpG4GQ_l2h6gaXORlE9w,1,0,4.31,user,0,0,0,0,2,0,0,0,1,0,0,2,Anxious
2013-10,2,4,1,11,Christa,sb6HoKE8u7pHwO-eIbJtDg,2,0,4.36,user,0,0,0,3,2,0,1,0,0,0,0,0,Risk Taker
2010-11,3,7,4,23,Nico,NT3XvRzcLtDCUgl6Cjb5ew,0,2,3.25,user,0,0,0,0,2,0,1,0,0,0,0,1,Anxious
2010-01,0,9,2,10,Kate,1J5toBGXLnx3miZf_-2F5w,3,0,3.73,user,0,0,1,2,1,1,1,0,0,0,0,0,Risk Taker
2007-10,121,432,242,179,Darnelle,wpu_Nj9orL8HkChgv7peMA,21,16,4.0,user,155,1,0,0,1,2,0,0,0,0,0,0,Passive
2011-07,0,0,0,7,Kit,aZKLeQcVOAtas5xU9ClgFw,0,0,4.71,user,0,0,0,0,3,0,0,0,0,0,0,1,Anxious
2008-08,14,77,26,33,Charlotte,hwB4sfkn9oKhFcoIOj66Vg,66,2,4.15,user,9,0,43,9,54,23,16,3,6,4,2,29,Anxious
2009-05,3,5,1,7,Rogelio,LJFeMU7N89lTjS3-Fbt-Jw,0,0,3.2,user,0,0,4,4,22,1,1,3,0,0,0,8,Anxious
2010-05,0,5,2,7,Bryan,CQFdqS7XtlXaFdlKIiDgiQ,1,0,3.86,user,0,0,3,0,3,8,1,0,0,0,0,0,Passive
2009-11,3,14,5,10,Nick,vTfT0q8aVgxnAhCl-CtAvg,1,0,4.5,user,1,0,9,2,13,10,9,2,3,1,0,1,Anxious
2010-03,2,24,4,18,Mike,prRoFkx8fgt1X42jTAVhjg,16,1,4.32,user,1,0,2,0,5,0,1,0,0,0,0,0,Anxious
2009-12,0,1,0,1,Brian,5dIDKCXMukDDmhj9nWPnhA,0,0,4.0,user,0,0,0,0,0,3,0,1,0,0,0,0,Passive
2009-02,2,12,1,9,elizabeth,wWN4gUSS7SSF-wmFt7hD7g,0,0,4.17,user,0,0,2,1,2,0,1,0,0,0,0,0,Prosocial
2008-07,7,6,2,14,Jayk,L4xg0rB0wX_IiUkfTEmUPA,0,0,3.79,user,0,0,3,0,1,0,2,0,0,0,1,1,Prosocial
2010-12,0,1,0,6,Zach,f5ZOeMIw0RsH0PR0QScSxQ,0,0,4.5,user,0,0,0,0,4,0,0,0,0,0,0,0,Anxious
2010-09,12,19,11,8,Tim,_DSRqxLi6HxlMv5D1r0Jfw,2,0,4.33,user,5,0,5,0,0,0,0,0,0,0,0,0,Prosocial
2008-06,0,14,13,13,Peter,3BSVDtKLOEaqhGLFSNfeqg,0,0,4.07,user,0,0,2,5,0,0,0,0,0,0,0,0,Risk Taker
2012-03,0,3,2,2,AJ,Df3X54QgXrrV6ycQgm1rjA,11,1,5.0,user,0,0,0,0,1,0,0,0,3,0,0,0,Conscientious
2007-10,22,78,12,60,Ken,49W0lI7hQgYihoIApZLhZA,0,0,4.11,user,0,0,0,0,0,2,2,0,1,0,0,0,Passive
2006-05,269,534,412,364,Kim,hpAFdPtU6Am_agXJT856gw,19,17,3.62,user,178,2,2,0,0,0,0,0,0,0,0,0,Prosocial
2011-04,0,6,0,4,Lupita,HXkojbgCi1m2qXjCt6Isdg,0,0,1.5,user,0,0,2,0,1,0,1,0,0,0,0,0,Prosocial
2012-04,4,19,6,106,Melissa,tCVQyYHcmOrx2i81C47Tew,0,0,3.81,user,4,0,3,0,10,4,2,1,4,0,1,3,Anxious
2009-05,7,54,6,18,Ryan,C_uA1JTMe8QteqDEG0UjyA,0,0,3.06,user,2,0,0,0,6,0,0,0,2,1,0,0,Anxious
2011-08,1,11,0,5,Tom,aIUefJBhBQ_UZEzryL6b8A,0,0,3.2,user,1,0,0,0,4,0,0,0,0,0,0,0,Anxious
2011-07,140,292,166,163,Lorna,fstp8DKXBI0jvg5rieKQVg,6,8,3.73,user,103,3,9,2,5,3,3,0,2,0,1,0,Prosocial
2011-05,2,2,1,2,Ric Renae,JxlfH5rb32C8VDHXbtUgyw,0,0,1.5,user,0,0,1,0,2,0,0,0,1,0,0,0,Anxious
2009-10,3,11,1,5,Sheridan,mqZbs3qz3CTYOh084HnM8A,5,0,3.33,user,0,0,1,1,3,1,4,2,0,1,0,13,Liberal
2009-03,1514,2132,1558,334,Samantha,hFtlFksrcLaWHGPNa6SmeA,359,49,3.58,user,1739,6,153,36,162,74,68,21,13,6,14,13,Anxious
2009-08,3,11,2,8,Tye,CCgcg8XgxG5f8yR9MfC-kw,0,0,4.0,user,1,0,0,10,0,0,0,0,0,0,0,0,Risk Taker
2006-07,225,960,590,439,Meridith,sXWvDlMQspjJ1zzr3cEM7Q,25,28,3.64,user,255,4,10,11,24,20,11,4,3,3,0,21,Anxious
2012-06,0,3,1,6,Ellen,o3uNrkk65fAl7H_yQlNCwA,0,0,5.0,user,0,0,0,2,0,0,0,0,0,0,0,0,Risk Taker
2010-02,5,53,25,62,Lauren,ajEWtu_h76FDdEDxwdTWmg,1,3,3.8,user,6,0,10,8,16,10,4,3,4,3,0,3,Anxious
2013-12,0,0,0,3,Marilyn,WM1S5RtgDlQY-sc8p4MHkQ,0,0,4.0,user,0,0,0,0,0,0,0,3,0,0,0,0,Critical
2012-07,1,8,4,14,Natalie,e-Y2ng6q9sq5iI7ycH7Yfw,2,1,4.14,user,2,0,2,0,0,4,2,0,0,2,0,1,Passive
2009-09,4,9,2,12,Neil,nd6Y4Qx6RaflzahSR6MxMg,0,1,3.58,user,1,0,1,2,2,4,1,0,1,0,0,6,Liberal
2011-07,0,4,0,5,Sheena,smod8NMHAyClmEsArbXgjA,0,0,3.4,user,0,0,2,1,1,0,0,0,0,0,0,2,Prosocial
2010-05,4,9,2,9,Celia,zYoKUN1toIXylhi6ptZf3Q,2,0,3.22,user,0,0,3,3,11,2,5,2,1,1,0,1,Anxious
2010-11,1,4,1,5,Richard,0yfOVUB9eDUGg_kNbVaxrw,0,0,4.2,user,0,0,0,2,1,0,1,0,0,0,0,0,Risk Taker
2012-10,0,0,0,2,Krystina,Oy3vo2ksjDU7LtgfUukoSA,2,0,5.0,user,0,0,0,0,3,0,1,0,0,0,0,0,Anxious
2013-01,2,5,3,3,Amanda,EN6dlc9OGE2HIsH0hJ-_Gg,2,0,5.0,user,3,0,0,0,0,2,0,0,0,0,0,0,Passive
2009-08,72,186,38,96,Yvonne,4CgusCZkipvUhvBZrRD46w,2,1,3.08,user,5,0,74,56,138,83,34,28,32,9,13,14,Anxious
2010-12,5,28,5,9,Liz,m8vVTi2b-SWv3EJrvrruMg,1,0,4.11,user,0,0,2,0,0,0,0,0,0,0,0,0,Prosocial
2007-08,14,59,43,34,Deborah,THN1gW3GtetokJZaQ_J0Tg,1,1,3.67,user,6,0,5,13,8,4,4,1,2,1,0,1,Risk Taker
2005-03,683,1237,600,720,Carina,EoTooNBcxu0Hy0-XeZI8aw,49,22,3.29,user,183,6,57,23,81,34,32,4,6,3,9,16,Anxious
2010-09,13,83,29,58,Francesca,Yz7i36gFLsuFSPSCqBBp8g,14,1,3.82,user,21,0,14,5,30,19,7,1,5,7,0,16,Anxious
2012-05,0,3,2,10,Haipei,p2vElRhZOor2leIG5k6R2g,7,0,3.6,user,0,0,3,1,9,2,0,1,0,0,0,0,Anxious
2013-05,1,3,2,5,Jackie,Cr9XsZ8St7O0itar6pg7vQ,0,0,4.6,user,0,0,2,0,2,0,0,0,0,0,2,0,Prosocial
2008-08,81,216,108,226,Lissette,h7Qhl6l7l1hd_IEdVcZJzw,8,10,3.58,user,64,4,1,0,8,2,0,0,0,1,0,0,Anxious
2013-06,0,10,0,6,Paul,D0lTCqSgN4joChMzNLRcLw,0,0,3.67,user,0,0,0,1,4,1,0,0,0,0,0,0,Anxious
2013-03,2,8,3,7,Shelby,H8TUrSUpeN8hs1fTPlGNSw,0,0,3.83,user,0,0,3,3,1,0,0,0,0,0,0,0,Prosocial
2010-09,6,10,3,8,Morgan,J6dHwo6shPDo8gzj2nfidA,8,0,4.12,user,2,0,6,1,1,0,0,0,3,0,2,8,Liberal
2009-04,0,1,0,1,Erin,LPnvlL198aSKo0LkkotWyw,0,0,4.0,user,0,0,0,3,1,0,1,0,2,0,0,0,Risk Taker
2011-10,6,17,7,21,Chrissy,jEDZuYPq1RCOhfv3vDR-aw,0,0,4.29,user,1,0,5,1,0,1,0,0,1,0,0,1,Prosocial
2008-12,47,45,42,18,Danielle,Y6s9M0Cuf2j4HFsocX0GRg,6,1,3.83,user,6,0,2,0,8,1,1,2,2,1,0,3,Anxious
2011-02,8,24,9,17,Ann,wiqyTpHUG3diuTXcdqjlsg,1,0,3.65,user,0,0,4,1,8,5,0,0,3,0,0,1,Anxious
2006-07,102,229,118,134,Annie,7UhBV3q1JQLV3XC5OjmRNQ,6,6,3.7,user,57,2,7,0,1,3,0,5,0,2,1,1,Prosocial
2013-05,0,1,1,1,Olivia,_Vwup2sKAmAG_m1cuw6quQ,0,0,5.0,user,0,0,0,0,3,0,0,0,1,0,0,0,Anxious
2010-08,10,28,13,43,Paige,ZP7ZkQYTIntGyeeHGkxM4Q,1,0,4.52,user,4,0,2,0,4,2,1,0,1,2,1,2,Anxious
2012-06,1,2,2,4,Andy,FC3q04PVvGEjY0viuQZItw,0,0,3.25,user,0,0,2,0,1,2,0,1,0,0,0,0,Prosocial
2008-11,1,5,1,6,sandy,78Q2N94mKRRs3MRN5lc_TQ,0,1,5.0,user,0,0,3,1,0,0,0,0,2,0,0,0,Prosocial
2011-03,2,14,13,6,Katrina,jAitBbJwvBg5xF0SS3icQA,0,0,4.0,user,1,0,0,1,6,0,4,3,0,0,0,0,Anxious
2010-08,6,27,5,51,Phacops,BungMVrpx5W9S-Dhd5Rcfw,0,1,3.55,user,3,0,0,2,1,0,0,0,0,0,0,0,Risk Taker
2007-12,700,1854,696,1259,Jen,5SLDX3bXcRP52QlStIcYLg,34,20,3.7,user,248,3,1,5,4,5,0,0,0,0,0,1,Risk Taker
2011-09,7,26,5,14,Pete,dts_CTc9xACfjse8OJNQUQ,1,0,2.43,user,1,0,0,1,7,2,2,0,0,0,0,6,Anxious
2011-08,1,0,0,3,Michelle,vE4wudLqWtIoRT13qgE_jA,0,0,4.33,user,0,0,0,1,1,0,3,0,0,0,0,0,Perfectionist
2012-02,0,0,0,2,Dylan,fuNsGEtnWQgUBaQaqXB-xg,0,0,3.5,user,0,0,0,0,0,2,0,0,0,0,0,0,Passive
2013-11,0,1,0,4,KR,sfCJ6dr3M3lScgDNYoow9Q,0,0,3.25,user,0,0,3,0,3,0,5,0,0,0,0,2,Perfectionist
2011-12,1,4,3,1,Ian,UbYL8352opjOMA4SKWJYLA,0,0,5.0,user,1,0,1,2,3,0,0,0,0,0,0,0,Anxious
2013-01,0,7,0,10,Marie,jb0AksiLfGQAJw4iLWIiBw,0,0,3.1,user,0,0,0,0,1,2,0,0,0,0,0,1,Passive
2010-11,1,21,5,11,Fintan,Yj_QNiLwz5BnAiumBmLxoA,0,0,3.27,user,1,0,1,0,4,4,0,0,0,0,0,1,Anxious
2013-03,0,0,0,1,Jacob,7gfpqduTGWX1UACysOX1ag,0,0,5.0,user,0,0,0,0,2,1,0,0,2,1,1,0,Anxious
2012-10,1,7,3,5,Kevin,CD6ywk8yAF_NsQAoj2mp7A,0,0,4.6,user,0,0,1,1,7,0,1,0,0,0,0,0,Anxious
2010-09,2,13,11,9,Keith,c6118urLogQB1Y8mIbK36w,2,0,3.89,user,1,0,2,0,0,0,0,0,0,0,1,3,Liberal
2013-07,0,5,5,1,Justin,r6Yyv8Qy-cyvtpLLzVdzVA,0,0,5.0,user,0,0,0,2,2,1,0,0,0,0,0,0,Risk Taker
2010-07,66,227,94,146,Stephanie,GJsvq6TXHSol66a3H8SOfw,9,5,3.72,user,43,4,1,0,2,2,3,2,1,0,0,0,Perfectionist
2011-02,8,20,7,20,Elif,pNNo7mVPI8j3HFCw9tuzPA,38,0,3.73,user,2,0,10,6,42,10,9,0,2,0,1,5,Anxious
2008-05,7,66,18,69,Annie,6vmj7MMLnfYOLu1wCUpzYA,5,1,4.08,user,1,0,12,2,18,7,9,0,1,1,1,0,Anxious
2010-10,5,32,9,40,Mike,lCkjeDVdhqhdM-GnmGOuMQ,1,0,4.03,user,0,0,2,3,48,3,0,2,0,0,0,34,Anxious
2012-12,0,1,1,2,Carrie,K1ytDFMa1CiORwWStxVs4w,13,0,5.0,user,0,0,0,0,2,0,1,0,0,0,0,0,Anxious
2013-02,2,18,3,21,David,Gf-7bqM-dTaImuvfZGhJ2g,0,0,3.81,user,1,0,0,1,5,2,2,0,1,3,0,5,Anxious
2010-03,1,16,2,12,Jennifer,vdpNv9HEcZXueQgdsGmS9w,0,0,2.33,user,0,0,7,0,8,2,1,0,0,0,0,0,Anxious
2007-07,42,154,41,141,J.,JZAhu8YpzgaCtWi_pW7P1Q,0,1,3.83,user,4,0,3,2,5,2,0,0,0,2,0,1,Anxious
2012-05,0,1,0,1,Sarah,3UeF9ThuT90mpzSy47hPoQ,3,2,4.0,user,0,0,0,0,4,0,0,1,0,0,0,2,Anxious
2011-08,1,11,0,11,Kris,ebG2KWPdefpvoe7JLKAGXg,1,0,2.64,user,2,0,0,1,4,3,0,0,1,0,0,0,Anxious
2012-09,0,2,0,16,Michelle,Hk4vrj3A7oz0WVCI9oBCCQ,0,0,3.76,user,0,0,8,5,12,2,3,0,0,0,0,2,Anxious
2011-03,0,2,0,2,Christine,Fy1IUWY-zaQPc6R-0RrIxg,0,0,3.0,user,0,0,0,3,0,2,0,0,0,0,0,1,Risk Taker
2013-03,5,8,5,14,Matt,DsU6gzyge6p-jNtf72d6Gw,5,0,3.71,user,0,0,15,0,4,3,4,1,0,0,2,2,Prosocial
2011-10,1,24,5,19,Tom,qgI2cU2DaNHzv_qwwDoqyQ,1,1,4.05,user,7,0,1,0,4,0,0,0,0,0,0,2,Anxious
2009-01,5,12,5,13,Samson,9RfQ2pVYnVSSJgqxLymvqw,16,1,4.46,user,8,0,4,17,23,5,5,0,1,0,0,5,Anxious
2013-08,0,1,0,6,Evan,Fe7XbaNUWRAcnxBRwLgB3A,0,0,3.67,user,0,0,0,0,0,2,0,0,0,0,0,0,Passive
2014-01,0,0,0,1,Jane,MM33YsqlEP2f8T6cAWbm8Q,0,0,1.0,user,0,0,2,0,0,0,0,0,0,0,0,0,Prosocial
2007-07,26,124,32,167,Jim,jEVt4CQiOLY3VHyu8N3gbA,0,2,3.42,user,4,0,0,0,5,0,0,0,0,0,0,0,Anxious
2008-10,52,121,58,112,Ricardo,fsecQJdud8YutquYYP1uUg,1,0,3.31,user,14,0,0,1,3,1,0,0,0,0,0,2,Anxious
2010-07,1,6,2,6,Mark,jMDjPUwXbH2WS039x4mTeA,1,0,4.83,user,0,0,2,0,0,0,0,0,0,0,0,0,Prosocial
2008-06,35,123,60,175,Mala,k_sY1_dt3qYtiKj6SOYTuw,6,2,3.17,user,34,0,6,1,7,0,3,1,0,1,0,2,Anxious
2010-08,0,1,2,2,Joyce,0bY7XTLpcN65SSnyNM0TiQ,28,1,3.5,user,0,0,0,1,3,1,0,0,0,0,0,0,Anxious
2013-07,0,0,0,2,Anastasia,chaniSLZRagWPnGKKRCtxA,0,0,3.0,user,0,0,2,1,0,1,0,0,0,0,0,0,Prosocial
2011-02,29,94,12,110,Hal,nGvxLe5jdJGbxTYt9XjScw,1,0,3.3,user,8,0,7,3,40,17,9,0,0,1,0,4,Anxious
2013-09,0,2,0,13,Kevin,HLwXBx9oWxI_h2hbWzrOSQ,0,0,3.23,user,0,0,1,0,2,1,0,0,0,0,0,0,Anxious
2009-08,0,1,1,5,Graham,488U8qkrLUg2cTFUBeH06g,0,0,5.0,user,0,0,2,0,0,0,1,0,0,0,0,0,Prosocial
2011-05,1,8,2,9,Nate,KLuZo1fNJKo6sCCO_6nqAw,0,0,3.33,user,0,0,0,1,7,1,2,0,0,0,0,0,Anxious
2009-12,4,14,3,9,Ashley and Adam,MbqbQqrVCTfHxsWbncWy2A,1,0,3.67,user,0,0,0,1,2,0,0,0,0,1,0,0,Anxious
2010-07,0,0,0,2,Allison,UZnuWQw-keKVyblUEwGFIA,0,0,2.5,user,0,0,2,0,2,0,1,3,0,0,2,0,Critical
2012-05,0,0,0,4,Msrpyxa,b5x2hqDnmY9urxx8O-S6PA,0,0,4.5,user,1,0,3,0,0,2,1,0,1,0,0,0,Prosocial
2011-02,0,3,0,1,Lincoln,XrgQrELH8MxObBDJ0Tlk9g,3,0,5.0,user,0,0,0,0,2,0,1,0,0,0,0,0,Anxious
2011-03,80,209,47,103,Danielle,2nXFEyQ06RfcdAXIPbxuwA,7,5,3.63,user,8,0,102,52,209,92,54,31,20,3,16,10,Anxious
2010-10,0,3,2,10,Bruce,R3o06My3e4KHWV8CG6jaqg,0,0,4.1,user,0,0,0,1,2,3,0,0,0,0,0,0,Passive
2013-07,0,1,0,3,Taja,OXPbsT0lHpQHPNXa-L8CPg,6,1,4.33,user,0,0,2,0,5,0,1,0,0,1,0,3,Anxious
2009-09,1,4,0,6,Deirdre,AzaSmjr44LQhSD4MvClQAg,0,0,4.83,user,0,0,0,1,3,0,0,0,0,0,0,0,Anxious
2013-04,0,0,0,1,Vidya,FIPNxdPFRwIZXJNnKxlsxg,0,0,5.0,user,0,0,0,5,0,0,0,0,0,0,0,0,Risk Taker
2010-12,0,2,0,1,Dan,6NzCgqo1_V3aITvCLf5PMg,4,0,5.0,user,0,0,0,0,0,0,0,0,0,2,0,0,Open minded
2012-06,1,3,0,2,Janice,dmc1wO5WVY_eGFm-ku0Htw,0,0,3.5,user,0,0,0,0,0,7,0,0,0,0,0,0,Passive
2011-10,0,1,1,8,Yvonne,19z3TYK-S0tLQz33NIX3Gg,0,0,4.0,user,0,0,0,3,6,0,3,0,0,0,0,2,Anxious
2010-08,0,0,0,1,Nina,4-QzTShQjKQowQ83IfcnVQ,0,0,5.0,user,0,0,0,1,2,0,0,0,0,0,0,0,Anxious
2013-07,1,5,0,4,Patti,ABmQPYD-qVXRYgLb19vMHA,0,0,1.67,user,0,0,6,1,3,0,2,0,0,0,0,0,Prosocial
2010-10,2,10,4,6,Chris,qxSW9pM7Er94vra_otoVRw,1,1,4.33,user,7,0,3,1,1,1,0,0,0,0,0,2,Prosocial
2007-11,47,292,86,250,Derek,VvJMuWrfxaiGQVbV1k2dBg,0,1,3.79,user,30,3,1,0,0,0,0,0,2,0,0,0,Conscientious
2012-01,1,10,2,4,Natasha,979AKRLmKfKx7pX7-x1Weg,4,0,5.0,user,1,0,2,1,0,5,7,0,0,0,2,0,Perfectionist
2011-06,2,19,5,6,Tr,upxwzKFYiSRIJzGoPmx1AA,7,0,4.33,user,0,0,0,0,2,0,0,0,0,0,0,2,Anxious
2009-01,0,9,3,6,Kerri,hkm0l9PnmjIDVlahUQlH3Q,2,0,4.4,user,1,0,2,0,1,0,1,0,0,0,1,0,Prosocial
2011-12,1,0,0,4,Christopher,8r4vlpolwuBcfK36jDq8cA,6,1,3.0,user,0,0,1,1,1,12,1,1,0,0,0,0,Passive
2008-08,23,105,29,89,Miss,0qeK6qicPrxu7yuqn4pY3g,2,1,3.52,user,9,0,1,0,0,2,0,0,0,0,0,0,Passive
2012-01,11,50,6,37,Mary,GKV9BLKePyk7lfajq_2u0Q,0,1,3.48,user,2,0,5,0,1,1,1,0,0,1,0,0,Prosocial
2011-05,3,36,9,35,Melissa,-CuEWo1azzamN97SZlTa-A,2,2,4.34,user,8,0,6,0,0,1,0,1,0,1,5,6,Prosocial
2009-08,1,10,0,5,Debbie,bvPLKvHi7-uEmBDuJk0e4A,0,0,4.25,user,0,0,0,5,1,0,0,0,0,0,0,0,Risk Taker
2010-10,4,46,7,26,Tonia,9M4uzVkmSsL5hZmTLhEGIA,5,1,3.69,user,1,0,3,0,4,5,3,1,0,2,0,0,Passive
2007-04,2925,2713,2707,316,Diana,0ZtoCu_CtmdvxewmK8WJ6g,55,163,4.0,user,3918,3,24,1,14,7,8,1,8,1,3,9,Prosocial
2009-06,0,9,1,21,J,ayKW9eWwGFcrtJaHcwZUCw,0,0,4.52,user,1,0,0,0,3,1,0,0,0,0,0,1,Anxious
2012-03,1,2,0,4,Adry,XuV6Pqft7k9U5XhxjK4jvQ,0,0,2.5,user,0,0,2,0,0,0,0,0,0,0,0,0,Prosocial
